Tweet ID	Tweet	(1) Very Negative	(2) Negative	(3) Neutral	(4) Positive	(5) Strongly Positive	NA	Score (unrounded)	Score (rounded)
944248259513548801	Selling products made from animal torture & murder is Take action & tell <USER> to go #FurFree.... <URL>	3	3	1	0	0	0	1.7142857142857142	2
777619198348562432	Fantasy football stresses me the out. Every week I get reminded I don't know near as much as I think I do #VegasWasntBuiltOnWinners	0	5	1	0	0	0	2	2
33392089555279872	why is my computer being so dumb	0	5	1	0	0	0	2	2
662782624415547392	Enjoying a Konig Ludwig Weissbier / Royal Bavarian Hefe-Weizen -- <URL>	0	0	1	4	0	1	4	4
250429589569024001	Seriously, this homework so much. Maybe if we learned anything even somewhat relevant to the questions being asked.	0	6	0	0	0	0	2	2
177256036611260417	Life's too easy to be so complicated #zbb #countrywords	0	1	3	2	0	0	3	3
591682839827062784	<USER> <USER> i aint awkward	0	0	2	4	0	0	4	4
810291953560645633	I don't think I remember the last time I truly got off because I was struggling in something	0	1	5	0	0	0	3	3
21130180802117632	Happy New Years, my	0	0	0	5	0	1	4	4
766765989182705664	You got the wroooooong #toddlerz #lookitup #ididnotcometoplaywithyouhoes <URL>	0	5	1	0	0	0	2	2
571069135506903041	Guys, I took a nap so I missed it: what the is going on with llamas?	0	2	5	1	0	0	3	3
122913486417313792	Can the paparazzi please give this a job! She in here snapping pics like America's Next Top Model!	0	2	0	6	0	0	4	4
182454274805075968	lets go racing ...aww its Wednesday ! happy hump day all !	0	0	0	7	1	0	4	4
567608442014007296	Whoops up the cork so I can't re-cork it, guess I gotta drink the whole bottle	0	1	2	5	0	0	4	4
507191230837452802	Brother Livingstone: 'You lie in a missionary prep class hahaha... you're going to	0	6	1	1	0	0	2	2
924824183753859072	CODY BELLINGER!!!! #ThisTeam	0	0	1	3	3	0	4.285714285714286	4
816429862659428352	<USER> Yeah!!	0	0	0	6	2	0	4	4
801147843004268544	<USER> They are like 100 different colors! I AM A FOR OFFICE SUPPLIES YO. I like my analog bullet journal organizing	0	0	0	8	0	0	4	4
676149083833257984	<USER> <USER> <USER> I think Cruz looks like he has a on his face where his nose should be. Can't unsee it!	0	6	1	1	0	0	2	2
675419246512459776	#ICantStopSmilingBecause my girl doesn't mind when i bring my side to the party #MaryJane #Genny & #Wendy	1	1	0	3	3	0	3.75	4
537653833498107904	'Every day, every day, what anybody say, Can't see 'em 'cause the money in the way'	0	1	6	1	0	0	3	3
562075524991029249	hey loyola u	0	0	4	3	0	1	3	3
928111875706929152	<USER> I guess so. Maybe you guys could make a game like sonic adventures. Kickstart that	0	0	5	3	0	0	3	3
249143537789198336	How the do you eat soup without an envelope!!!! <USER> fabio!	0	1	5	0	0	2	3	3
649917560306077696	Had a nightmare about spiders/ants and it freaked me out so I tried to wake up really fast, I smashed the out of my toe in my loft	2	6	0	0	0	0	2	2
142817285315379200	party in the USA	0	0	2	6	0	0	4	4
357264593313210368	<USER> did it my	0	0	5	0	0	3	3	3
639919115344433152	Ummm... yeah! #target #disneyinfinity <URL>	0	0	3	3	1	0	3.7142857142857144	4
900740720239276032	<USER> Winning cures a lot of things; he steps in and is successful, no one is going to about him kneeling...	0	1	2	3	0	0	4	4
451917482589425665	That's literally all I can say. <USER> continues to prove her greatness. #Scandal #ScandalThursday	0	1	0	4	1	0	4	4
784218953765838848	right he's good #TomKeenistheman #TheBlacklist <USER>	0	0	1	4	1	0	4	4
15078588131	<USER> Would you have been off if Dante's Inferno ran commercials making fun of God of War?	0	3	3	0	0	0	2	2
643293775075373056	I hate #allergies! I feel like but have a ton of stuff to do at work tomorrow so I can't take a sick day. #adultproblems	0	6	0	0	0	0	2	2
273051264663842817	<USER> You mean saying, 'It's complete didn't cut it?	0	3	3	0	0	0	2	2
701763481649827840	If I here one more person say Daniel	0	3	2	1	0	0	2	2
938736768509235200	<USER> First: this chick likes dope music. I want to be her friend Now: holy she's radical af I need to catch up	0	1	0	2	3	0	5	5
263491590826381312	Who the blue are the 2 jabronis on the geico commercials?	0	1	7	0	0	0	3	3
68885478161653761	<USER> and thank YOU for being so honest. You've touched so many of us. Much love to you.	0	0	0	2	6	0	5	5
623311739463938048	AW, IT, NO!!!! #RAW	1	6	1	0	0	0	2	2
682135097592688640	<USER> I can't tell you how many times I have watched the video for All I can say is	0	0	5	3	0	0	3	3
252125798541168642	Kind of a day #off	0	2	2	4	0	0	4	4
756293582961639425	Go yourself	2	4	2	0	0	0	2	2
716071460293357569	<USER> <USER> <USER> <USER> <USER> it Cali	0	1	6	0	0	1	3	3
297708918715592704	I sure hope Punxsutawney Phil is right & spring will come early because it's too cold. #GroundhogsDay	0	2	3	3	0	0	3.125	3
807359729223618560	<USER> <USER> <USER> what the	0	2	6	0	0	0	3	3
273285367191437312	Well, that felt awesome.. #not	0	7	0	1	0	0	2	2
615200311712612352	dollgrave: it's 2015, wake the up people. girls don't HAVE to shave, being gay isn't a choice, racism... <URL>	0	1	4	3	0	0	3	3
535525500182351873	he just threw erryone in the fir e	0	8	0	0	0	0	2	2
330026012379336704	Adrian's so fun to off	0	1	3	4	0	0	4	4
502255393863892992	I'm gunna kill a	3	5	0	0	0	0	2	2
914484217840619520	Michael Che of #SNL unloads on 'cheap Trump over Puerto Rico <URL> via <USER>	0	3	4	1	0	0	3	3
773306071263813632	<USER> <USER> Oooh you are wrong!. You can buy base variants!!. And Resources! Oh, you are talking about real sets. You can't.	0	2	5	1	0	0	3	3
712689063464075264	What a great day this is! #me #love #instagood #face #life #igers #fun #instalove... <URL>	0	0	0	2	6	0	5	5
942879056873132032	15 units this semester & ended with 3 A's & one B !! I hated every second of it but I'm proud of myself	0	0	0	7	1	0	4	4
450086047838658560	'Listen kiddo, you cant stop life from screwing you over. I know you feel like right now, but that'll pass. I promise.' -Surviving Jack	0	1	1	6	0	0	4	4
811047783360774148	all these people out here cutting people out their life, I don't have to do that bc I don't w the fakes to begin with	0	6	0	2	0	0	2	2
386970711858102273	These refs better get they together!#Dallasnation	0	7	0	1	0	0	2	2
699052973075341312	KABOOM! Do NOT with Daryl Dixon <USER> <USER> #TheWalkingDead #TWD #ValentinesDay	0	2	2	4	0	0	4	4
488933678760722432	<USER> fall the back	0	3	3	0	0	0	2.5	3
21078241774	Just kicked <USER> in Wii Boxing,	0	2	3	3	0	0	3.125	3
372724088462381056	<USER> maybe next tour. Sold tix..paid bills...need a job..can't find one here. Lol. I think I need to move.	0	7	0	1	0	0	2	2
732362253824098304	<USER> God bless her and her children and may he find a special place in	0	0	0	8	0	0	4	4
525850516291452928	<USER> keep your head up and don't put up with no and lies from Hank. Worry about you and your babies.	0	2	0	6	0	0	4	4
2266133364	Head is pounding. Oberon.	0	8	0	0	0	0	2	2
923919784097480704	<USER> good question? Since when do a small group of trouble makers get their way and not the people who want to pray? ENOUGH!	1	7	0	0	0	0	2	2
490684424602660865	Who the vacuums.... Hardwood floors....at 10:30pm?! Oh right, the lady who lives above me	1	6	2	0	0	0	2	2
301747810167050240	<USER> !!!!!!!! <USER> Figures, I go on a diet and start doing ddpyoga and they invent this. <URL>	0	3	6	0	0	0	3	3
908381888141774848	I never knew a simple geography class could become so theoretical	0	1	8	0	0	0	3	3
887757399603458048	<USER> <USER> <USER> <USER> Kick Weidman. Long Island strong	0	1	5	3	0	0	3	3
14333034414	Refusing to sit on the towel after his bath. <URL>	0	2	7	0	0	0	3	3
642557674211684352	<USER> <USER> in snapping you tooo	0	1	6	1	0	1	3	3
784882415546368000	<USER> all the GOP doing is ruining everything!!!!!! Her EMAILS ARE OUT AND ALL U CARE ABOUT IS THAT HAPPENED 11 YEARS AGO!	2	6	1	0	0	0	2	2
875480056059092993	<USER> He's like a preschooler! 'I didn't do it! She did it!' Grow up,	1	8	0	0	0	0	2	2
590777129182355457	<USER> so fucjing excited dude!!! Wait till you get off that bus you're gunna be on the floor cause ima tackle hug your xD	0	0	1	3	5	0	5	5
507986958253961216	Idk what her problem is but her attitude is gettin on my nerves	2	6	1	0	0	0	2	2
809652586152235008	'Hated the hand I was given Tossed that back like God must be kidding'	0	7	0	1	0	0	2	2
299357331383255040	<USER> 'He was my gay thing.' NO CAS IS YOUR GAY THING, MAN.' Straight	1	4	3	0	0	0	2	2
906571630478012418	hi i just wanna let you know that we can in fact hear you say 'oh its the RAs!!!' when we knock on your door	1	2	5	0	0	0	3	3
651938939477975040	Well That's a boss move. Hakeem may never get a single played on the radio again #empire	0	6	2	0	0	0	2	2
821950061303230464	<USER> <USER> Senator, let's get real... r ANY of his nominees actually qualified? HE ISN'T EVEN QUALIFIED!! #dtisfullofhotair	4	4	0	0	0	0	1	1
919663391953817602	<USER> <USER> Even with the win? yes!	0	0	0	5	3	0	4	4
239839637189849088	<USER> text me back	0	0	8	0	0	0	3	3
649838737015205888	I get soo when you don't wake up after I call you or if you fell asleep and like never wake up	1	7	0	0	0	0	2	2
445731103739895808	She can't just go down alone her gotta bring me down with her	1	5	2	0	0	0	2	2
7260114677	Hooopppy new year	0	0	1	4	3	0	4	4
942310818531741696	and balls While plowing Holly #MakeChristmasDirty	0	3	3	1	0	0	2.7142857142857144	3
867938435553779712	<USER> <USER> <USER> Just remember: no one cares about you and your fake	7	1	0	0	0	0	1	1
811312624918994944	<USER> What the do you want....a pat on the back? It's your job!	3	5	0	0	0	0	2	2
333688505442131968	<USER> I love Sportsball	0	0	0	4	4	0	4	4
522558217629757440	<USER> A Dallas nurse with a low grade fever thought it was ok to fly?!?!?! #WeAreDoomed #Ebola	3	5	0	0	0	0	2	2
564980064949768192	<USER> All kinds of shady Six months. Nothing changed in #Ferguson PD.	2	5	1	0	0	0	2	2
462077716519350272	Ralph Peters on Benghazi: Even if you don't think there's one chance in you can rescue those Americans, YOU TRY! <URL>	2	3	0	1	2	0	2.75	3
645738271432134656	Saw the Scorch Trials today. It was pretty good. <USER> is such a talented actor. Love him.	0	0	0	6	2	0	4	4
450792157322809345	<USER> lol, they are sorry you're right babe it's no excuse but I said no so many times! And get off twitter and text me back!	0	4	2	0	0	0	2	2
643265472201392128	<USER> whatever I've always thot u were a anyway	0	5	0	0	0	1	2	2
877991206218854400	Niggas really got some nerve lol & he's also talking out his because he doesn't know what I'm doing or not doing	2	3	1	0	0	0	2	2
95725492954599424	<USER> that's some creative haha.	0	0	0	5	1	0	4	4
914012078838571008	What's giving me life today? <USER> calling out <USER> re: Central playoff predictions. 'You. coward.' hawks out!!!	0	5	1	0	0	0	2	2
422839639754280960	when you have a good hair day your whole day is just better! Been up since 6am, it's crappy, drizzly outchea & I'm smiling ear 2 ear	0	1	0	3	2	0	4	4
249719941748645889	My mom just tried to trip me....like you, and you call urself a good mom	1	4	0	1	0	0	2	2
602666563120967680	One of my neighbors is having a party and all I've been hearing is the same bass line for OVER AN HOUR.	2	4	0	0	0	0	2	2
861040249673310209	<USER> yeah!	0	0	2	5	0	0	4	4
715571010620297217	#bananapeelchallenge I'm just waiting for somebody to seriously bust their on a banana peel...	0	2	3	2	0	0	3.0	3
287009170811654145	I liked a <USER> video <URL> The Help (2011) - Eat My (Full)	0	0	2	5	0	0	4	4
665576002542637056	<USER> FIX YOUR FEED!	0	5	2	0	0	0	2	2
450462147567714304	#TheWalkingDeadSeasonFinale it! We have to wait seven months for what happens. IT!	0	2	4	1	0	0	3	3
784527147885072384	<USER> So hot right now, I hope he grabs my	0	0	4	3	0	0	3	3
725664573408292864	<USER> My question is, if matzah is more like a than bread, is a Hillel sandwich still a sandwich? #thefifthquestionofpesach	0	0	6	0	0	1	3	3
5936699203	People are actively trying to kill me... YOU BASTARDS AND LEARN TO DRIVE!	4	3	0	0	0	0	1	1
487056885216866304	Our baby girl went to doggie heaven today. She put up one of a fight toward the end, but it was... <URL>	1	4	2	0	0	0	2	2
313098400369352704	<USER> Ignore the drama if you really want to be a dad her and go to court	0	3	3	1	0	0	2.7142857142857144	3
382922344119144448	career fair	0	0	7	0	0	0	3	3
646710440551018496	Just when you think it's done. It bites you right in the	1	6	0	0	0	0	2	2
156132003325026304	<USER> 'U.S. Gasoline Rises to $3.36 a Gallon, Lundberg Survey Shows - Well I just paid $3.86 at friggin Arco!	2	5	0	0	0	0	2	2
286180123164700673	If anyone is going to Barrel today, I'll save you some time. Every toy in the gift shop has dead batteries.	2	4	1	0	0	0	2	2
448063551882940416	Most people tweet on here, not my boy <USER> Tweets himself takin a	0	3	4	0	0	0	3	3
361717822839201792	GOD NAZI MAGES. #vampurproblems	1	2	2	0	0	0	2.2	2
817118760943415297	my is beside you	0	1	2	2	0	0	3.2	3
907474661331619840	<USER> <USER> <USER> Except clearly you don't, because you are pulling this 'universality' thing right out of your	1	6	0	0	0	0	2	2
430173878019584000	Bc why the not	0	2	5	0	0	0	3	3
213848524952051712	<USER> And what about Welbeck's accidental winning goal? No way that was on purpose.	0	5	2	0	0	0	2	2
534498517541462017	<USER> The 'I'm about to get some starter pack <URL>	0	0	6	0	0	1	3	3
536555637887741953	<USER> <USER> yeah she wanted me to suck her so that happened	0	5	2	0	0	0	2	2
72823777121144833	<USER> Those who didn't ascend r left to face on earth till the world really ends on 10/21/11. Sounds like ur off to a good start	1	5	0	1	0	0	2	2
621907596409094144	<USER> Kristin and I may take Noah on Sunday if you and anyone else wanna join	0	0	4	3	0	0	3	3
887646171711361024	Wow im not even safe when i sleep. My dreams are now reminding me how my life is lol	1	6	0	0	0	0	2	2
82907229874958337	Humid as	0	5	2	0	0	0	2	2
701911843896307712	So beat the drums 'cause here comes thoroughly chinese Ching now!	0	4	1	1	0	1	2	2
122477991266754561	On #theleague last night...'I'm day drunk, get ready to see my -Rafi. For some reason it immediately reminded me of <USER>	0	2	3	2	0	0	3.0	3
576211529856602112	<USER> <USER> YEAH	0	0	3	2	2	0	3.857142857142857	4
408851979461722112	You're a tacky if you wear underwear under a leotard	1	6	0	0	0	0	2	2
161622913789865984	Why don't we all just have fun and do what the we want	1	0	1	4	1	0	4	4
374640169993125889	You're telling me to grow up? I'm running a house, raising a one year old, and working two jobs and you're smoking your life away.	1	6	0	0	0	0	2	2
513572517811085312	love her <URL>	0	0	0	3	4	0	5	5
904587657044307968	I don't say this enough but I love bap	0	0	0	5	2	0	4	4
773370662773661696	<USER> <USER> 'i'm 11 so shut the up'	2	4	0	1	0	0	2	2
174908495844478976	I can't handle people who whisper their insults. if you're that much of a you should prob keep your mouth shut.	1	7	0	0	0	0	2	2
73058942141468674	: Trailers from - The Blog: From it came! <URL> #movies	0	0	6	2	0	0	3	3
237633202477473792	<USER> Lols dogs are great I just don't want one that might bite ohh the puppy was when I went to leave Lols did not like it	0	3	1	4	0	0	4	4
495412927407849472	<USER> <USER> don't forget how he has a sucky face too. also he's an	1	6	1	0	0	0	2	2
1130897273	enjoying a snowy MLK day with his sweet wife, Stefanie, & his honery son, Alex. Grabbing a bite to eat <USER> Barrel, then snowball fight	0	1	1	6	0	0	4	4
106917503074181120	<USER> straight!!!	0	1	4	3	0	0	3	3
577244258534490112	Nothing's more annoying than the cold water in the restrooms at the <USER> when you're trying to wash your hands	1	7	0	0	0	0	2	2
845692823127121921	<USER> lmao what did he try to charge it and it fell and he just said it?	0	3	5	0	0	0	3	3
804463443323613184	<USER> Go Rosita!! Screw Spencer! Hope he's the next to meet Lucille...I've always hated that	0	5	2	1	0	0	2	2
476566015900278784	I have rules. Don't be clingy. Don't invade my bubble. Don't tell me your life story within 5 minutes of meeting you. Don't be super	1	6	1	0	0	0	2	2
234065067698700288	<USER> no I am thinking about doing a big BBQ <USER> the end of the month and shooting it in two days!	0	0	5	2	1	0	3	3
537408512913981441	She looks more off in the next gen version. #GtaV #PS4share <URL>	0	4	3	1	0	0	2	2
267421348098355201	<USER> i want a piece of dat as a gift	0	0	3	4	1	0	4	4
148614111989739520	<USER> kiss my	1	5	2	0	0	0	2	2
4978979269	Zombieland was really good. With great music.	0	0	0	6	2	0	4	4
443918874568716289	She's a	0	2	6	0	0	0	3	3
799420729821261824	holy i thought i'd never say this, but i'm back to streaming. Too much has happened. and i apologize for the 2 month 'vacation'	1	1	5	1	0	0	3	3
942063779856121856	i guess it's the time of year to ditch your boyfriends. proud of you ladies [?]	0	2	0	5	0	1	4	4
93395878123024384	'Give Me all of your money!' ~ Gerard Way, May 25th 2011. Bakersfield Fox theater <USER>	0	1	5	2	0	0	3	3
603284694063521793	i'm just loving this trainwreck about my eyes	0	5	1	0	0	2	2	2
340686340851130369	<USER> what sugar daddy? I'm the one on the street selling my Ive just got a very selective cliental list.	0	5	3	0	0	0	2	2
11554913918	Lol this little kid totally in the water lol gross * Defiance *	0	4	4	0	0	0	2	2
834630030336544769	But naw, Stats 2 decides to pop up unexpectedly in my marketing analysis class and has me sitting here wondering how the I got an A	0	3	1	4	0	0	4	4
301257419915264	<USER> i honestly didnt know that existed, i knew about prostitution holy	2	2	4	0	0	0	3	3
255866227291996160	*Actually typo	0	2	3	0	0	0	2.6	3
904530823617150978	<USER> get some wallflowers up in that boo <3	0	3	3	2	0	0	2.875	3
337288019872735232	You probably should talk with me right here.	0	0	6	2	0	0	3	3
665262356809826304	<USER> your right we are!!!	0	0	3	3	2	0	3.875	4
835934110791118849	Me: wow traffic in London is today. BBC: uMm Sherlock and John aren't in lovE????? #norbury	0	3	4	0	0	1	3	3
751543669904273408	<USER> lmao ohhh bro that's the buffer for what's to come lol I've been waiting for a day like Wednesday for a while	0	0	1	7	0	0	4	4
295603211564367874	Vanek is out,	0	0	8	0	0	0	3	3
786630503998689280	<USER> TTB drop some bro them labels sleeping on my boy an he got hits to ain't a one hit wonder labels better wake up he	0	1	1	3	1	0	3.6666666666666665	4
859936767323115520	<USER> it, I'll apply	0	0	6	2	0	0	3	3
294656324308983808	<USER> <USER> <USER> Nobodys watching that BuckWild We're watching real like Knicks vs Celtics n BellatorbMMA	0	2	5	1	0	0	3	3
360084344141918209	you, midcentury modern.	0	1	7	0	0	0	3	3
270370425995927552	annoyed that i have to wake up early to go to school for one 50-minute class & then go home #stupid #ridiculous	3	5	0	0	0	0	2	2
534452208889511936	<USER> <USER> The 'I'm about to get some starter pack <URL>	0	0	5	2	0	1	3	3
66289396323852289	<USER> That 3rd attack is just stupid. Idiots all over the net all focused on it because they have no lives, like those hackers.	4	4	0	0	0	0	1	1
940013464608739330	I'm gonna SCREAM how did Sonic Adventure 2 become my top album on spotify <URL>	0	4	2	2	0	0	2	2
503633326767620096	<USER> naw, just gotta do it.	0	0	8	0	0	0	3	3
87767130283589632	<USER> Yeaa me too #coke!	0	0	5	2	0	1	3	3
491361034913857536	<USER> 21 Moves To Pull On The Golf Course: <URL> by <USER> <USER> <USER> <USER>	0	0	8	0	0	0	3	3
525049948136411137	oh D almost lit himself on fire tryin to light a bbq hahaha kids alcohol before 5 and loud music is a bad idea hahaha	1	2	4	1	0	0	3	3
494013104997793792	Why is school coming so quick like Noooooo I'm not ready	1	7	0	0	0	0	2	2
218550417548787712	<USER> the nba draft	0	0	6	1	0	1	3	3
382617138516615168	kinda that everyone keeps bringing meals to the library and sitting next to me. one dude has subway one has mcdonalds. #killme	0	3	3	0	0	0	2	2
671126913256173568	Why the does my seltzer have sodium in it? #seltzer #sodium #why	1	1	4	0	0	0	3	3
501532940619505667	<USER> To with the whiners. Heh. See what I did there?	0	3	2	1	0	0	2	2
759530048063930368	Looks like Redkach stole Erik Morales' nickname and Cotto's chest tattoo #shoboxing #SantaCruzFrampton #boxing	0	4	2	0	0	0	2	2
600844674153246720	Draymond Green irritating the out of Dwight right now on D	0	3	3	0	0	0	2	2
909573838102499329	<USER> No, that was some sick and all of those black teens looked special as but they are in jai... <URL>	1	4	1	0	0	0	2	2
906335751780093952	16 W's in a row for the <USER> of a run.	0	0	4	2	0	0	3	3
691383492387684352	if I slip and bust my at ktan tomorrow I'll cry	0	5	1	0	0	0	2	2
554459778026856448	'Can we get a watch chicken' 'what the is that' 'it's like a watch dog but it's a chicken'	0	0	2	4	0	0	4	4
5239888953	-*( That iit!	0	2	4	0	0	0	3	3
610782826099830784	No I'm done with Chi & ready to be back on the island <URL>	0	3	2	1	0	0	2	2
9548008077	hello world ant wait for the release of adam lambert's 'if i had you' going to be stellar	0	1	3	1	1	0	3	3
243571318316998656	<USER> do bears in the woods? I'm asking for a friend... <USER> #rangerkim	0	1	5	0	0	0	3	3
1100161257	I hate my vet. Bastards won't fill prescriptions from 1800PetMeds due to 'concerns'	2	4	0	0	0	0	2	2
784244584805171200	you jumin i'm getting a mullet	0	1	2	3	0	0	4	4
545632399456227328	<USER> Pfoblems on Twitter: '[?] <URL> <URL>	0	4	2	0	0	0	2	2
238730538163257344	patient has ascites & LCF , our MAJOR problem is to find out which came first!! ( ya maganeeeeon ) now, that's what I call	0	3	3	0	0	0	2	2
657286751258570752	I don't know if it's just me but I don't trust no with a perm..... #ReverendAlSharpton #Redman Don't judge me for my opinion...	0	7	1	0	0	0	2	2
691085985153732609	me like a don't exist	1	2	4	0	0	1	3	3
803433869953429504	<USER> Aaahhh! You're going to end it like that, then make me wait until January???? What the You're killing me #Lucifer!!	0	5	1	2	0	0	2	2
711386977829052416	My roommates suck <USER> <USER>	2	6	0	0	0	0	2	2
490507614648680449	<USER> I guess I leave you all alone for one week and we get swept for the first time this year. Coincidence I think not.	0	5	3	0	0	0	2	2
771946037489565696	Why'd I drink so much coffee??	0	3	5	0	0	0	3	3
650209149222043648	smh sometimes niggas will be to you	2	4	1	0	0	1	2	2
935932965015736320	Why am I just now realizing Harry Styles is a snack ?#VSFashionShow <URL>	0	1	1	6	0	0	4	4
297742600054661120	<USER> haha who isn't In this game for ya? :D	0	0	2	5	0	1	4	4
511580374410223617	<USER> 'Don't be a sack of in sacks.' -Steve Shafer #probably	0	3	4	0	0	1	3	3
166715544588922881	I thought I was crazy until I saw these on #thebachelor in action	0	2	4	1	0	0	3	3
560695421757292545	Projecting is unless it's astral.	0	2	5	0	0	0	3	3
427259565692841984	<USER> of a head kick KO, Cowboy. Even my 13 month old stopped to admire the replays. Hope you get the next title shot!	0	1	1	3	2	0	3.857142857142857	4
809247477392179202	really wanna do some petty	0	6	0	0	0	1	2	2
678797436408627200	Here We Go! : <URL>	0	0	3	4	0	0	4	4
395759882420240384	<USER> To with manners! I would lick the inside of the Ten Fidy can...if I wasn't terrified if slicing my tongue!	0	4	3	0	0	0	2	2
108933610026958849	<USER> <USER> #Blink might do it just for the scary-ass angels.	0	1	4	1	0	1	3	3
10586563648	I look really cute right now.	0	0	0	6	1	0	4	4
553018872740057088	<USER> <USER> one day this is gonna talk to the wrong person...YOU JUST RUN UR MOUTH DONT KNOW WHEN TO STOP	2	6	0	0	0	0	2	2
830157720175177728	<USER> Oh yeah, because it takes all the time in the world to make a two second video.	0	4	4	0	0	0	2	2
560849858425139201	My high school asked if I could donate $1,000 to their fund. Let me think... NO.	0	6	2	0	0	0	2	2
796408820553699328	If you need a distraction for a mintue, come read the latest update of my comic! One more Prologue update... <URL>	0	0	5	3	0	0	3	3
599974532137398273	Paul Ryan is in favor of the #tpp. That means that it really Americans.	0	3	2	2	0	0	2.857142857142857	3
813438845572284416	<USER> that's what she gets for being an ungrateful	1	5	2	0	0	0	2	2
476556911551467521	She needs to grow the up	3	5	0	0	0	0	2	2
9559455694	What a load of <URL>	1	6	1	0	0	0	2	2
590343420885000192	Photoset: everythingsheclaimed: being sad, LET'S DANCE: a playlist for forgetting your troubles and... <URL>	0	1	3	4	0	0	4	4
935144175808458752	I liked a <USER> video <URL> Cheap Trick - Gonna Raise	0	0	2	6	0	0	4	4
389934820265971713	A couple of hours into my Breaking Bad locations photo adventure, I started calling the navigation app on my phone	0	1	4	3	0	0	3	3
926186401695174656	House Minority Leader Reveals Shocking News As Democrats <URL> Pelosi is a horse's with her ignorance	3	5	0	0	0	0	2	2
866824935448207366	Take antibiotics for the infection they say. What do the antibiotics do? Give me another infection this why I hate antibiotics	2	6	0	0	0	0	2	2
530725663784050692	Wish I was enough of an to keep the extra money they accidentally added to my paycheck. Sigh.	0	6	1	1	0	0	2	2
266004635440009216	Obama is winning yeah	0	0	0	7	1	0	4	4
511670082205147137	LMFAO! Cena!	0	0	1	6	1	0	4	4
369986352013512704	<USER> I was going to say its time to top that out but that sign put a damper on that!	0	5	3	0	0	0	2	2
600999091150180353	So the 'Selection Series' by <USER> is likely gonna be a movie. It's been purchased by Warner Bros. yes!	0	0	2	5	1	0	4	4
14602744242	<USER> It's life (and death) man --- none of us make it out alive (yet). But he had just had his 61st b-day. cancer.	2	4	1	1	0	0	2	2
856648511126986752	<USER> It's awful this robin and ted angst all cause of god cupcake and Teds choices me <USER> Ted <URL>	0	5	1	1	0	1	2	2
632003118444646400	Packers defense is on FIRE!! Rough start but Glad they're not all talk only [?] #GBvsNE	0	0	1	5	2	0	4	4
771490211750522880	<USER> Donkey	0	2	6	0	0	0	3	3
549046379440787456	Over the holiday I ranted for 10 mins (at least) about the #HIMYMFinale. Apparently I'm still really about it.	0	4	2	2	0	0	2	2
522504677540507648	Judas Priest! Tonight we will be Defenders of the Faith who are Bent on Leather by Living After Midnight and Breaking the Law!	0	1	1	5	1	0	4	4
462015898472022017	Be Like' by Rico Love on <USER> <URL>	0	0	6	2	0	0	3	3
191687966735859713	Many thoughts have occurred in my head today. Some good, some bad. Ready for sleep but insomnia and dreams will probably not allow it.	0	5	2	0	0	0	2	2
651055826141085696	don't with us <URL>	0	5	2	0	0	0	2	2
677732146367225856	editing trickshots n w/ Shots <URL> via <USER>	0	0	5	2	0	0	3	3
64554002163052544	lmao omg deja is barking her off in her sleep its just too cute	0	0	1	5	1	0	4	4
52886599465316352	God lucky Asians, and their perfect hair.... -_-	0	3	1	3	0	0	3.0	3
450824367690510336	seriously, if you post over 15 statues/ tweets in the past day of fandom you're getting blocked	1	6	0	0	0	0	2	2
923933422103515136	overall amazing weezer album and rivers hit it out of the park with lyrics as always.	0	0	0	3	4	0	5	5
901464651380215809	<USER> <USER> <USER> McCain spoke up. Called the VP an That's Presidential......NOT!!	1	5	1	0	0	0	2	2
499017718163849216	<USER> <USER> <USER> what the does a ring have do with anything to do with it? Nobody deserves a beating like she got	1	5	0	1	0	0	2	2
249907627155419137	Seen my brother today, gave him a kick mohawk. They went to his rehab picnic. He gets out of there in about... <URL>	0	1	2	4	0	0	4	4
825563341078790144	Sounds like all have been released according to several sources. Tomorrow is a new day to raise to bring justi... <URL>	0	1	3	3	0	0	3.2857142857142856	3
26423230944256000	<USER> you and your obvious reverse-jinx attempt that actually appears to be working.	0	2	3	2	0	0	3.0	3
567052434963697666	My first tweet is dedicated to my queen: <USER> bc she slays all the time #FirstTweet	0	0	0	3	4	0	5	5
505772252634169344	<USER> INSTAGRAM IS DOWN AND IT'S LUNCH TIME, HOW THE ARE ANY OF US SUPPOSED TO KNOW WHAT OUR FRIENDS ARE EATING?!?!?'	0	4	2	1	0	0	2	2
542683969016586240	Suck my	6	1	0	0	0	0	1	1
909808162848559104	<USER> indian child molestor	5	2	0	0	0	0	1	1
819007326824923136	#TeenWolf im a stressed out rn	0	4	2	1	0	0	2	2
900338195019300871	<USER> Oh, please - you don't give a about anyone but Donald Trump <USER>	2	5	0	0	0	0	2	2
937380616785616897	she looks great check out that smile. #thewasp #avengers #infinitywar #marvel <URL>	0	0	0	1	6	0	5	5
564958274026364928	I would be so if I went on #TheBachelor and only got to go to Santa Fe and South Dakota. Paris, s'il vous plait?	1	4	2	0	0	0	2	2
373618883598745600	I can not get away from Blurred Lines. I think that's the song they play when they welcome people to	1	2	3	1	0	0	2.5714285714285716	3
796354240683724800	America You up. I know we are like cousins, but, dude. I ain't got your back on this one. Sincerely, Canada. #ElectionResults	1	5	1	0	0	0	2	2
735168769924833281	*girl almost gets ran over* Guy behind her: that would've been MONEEY!!!	0	5	2	0	0	0	2	2
