Tweet ID	Tweet	(1) Very Negative	(2) Negative	(3) Neutral	(4) Positive	(5) Strongly Positive	NA	Majority
841311349837824005	<USER> I ment like its ass. 😂😂😂	0	2	3	1	0	1	2
778364031715377153	<USER> fuck your advertising	4	3	0	0	0	0	1
306022249327120384	LG unveils Optimus G, Vu, F, and LII series smartphones at MWC: LG has officially unveiled a ho... <URL> #digitaltrends	0	0	7	0	0	0	3
823025867207024640	If they all passed those 'leave my pussy alone' signs to the nearest men, this march would be far more appropriate	1	6	0	0	0	0	2
365292088415354880	also, Coraline was pretty fucked up, I enjoyed it lol and thank you, <USER> for fulfilling a fanboy moment for my husband awhile back	0	1	1	3	1	0	4
484463802592018433	<USER> the hell on high watermelon is great in can, FANTASTIC on draft	0	0	2	2	2	0	2
251710387077144576	Damn, getting all kinds of shit lately. Screener for the film 'The Selling': <URL>	0	2	1	3	0	0	4
450828923652538368	Jealousy is a bitch	0	4	2	0	0	0	2
635653986348105729	<USER> it deleted already? this is so fucking weird	0	2	3	1	0	0	3
884593738529607680	<USER> priceless! Your reaction to shit!	0	1	4	1	0	0	3
899836519506075650	"If someone hates you for no reason.......... Give that motherfucker a reason......................!"	2	2	0	2	0	0	2
442462841770373122	Alternative shit	1	0	5	0	0	0	3
345366076948901888	Way to park, bitch. #notanasiandriver #whitepeoplecantdriveeither <URL>	3	4	0	0	0	0	2
109819590095286272	<USER> girrrlll i'm home i left so much shit i had to come back for it all	0	2	5	0	0	0	3
573380784389795841	Thought I watch The Godfather for the first time and... Well... No one told me it was 8 1/2 fucking hours long -___-	2	4	1	0	0	0	2
275784665644818433	Grudin has such a hard-on for RG3...really? Calling a fumble a great play? "magic of RG3" my ass.. kid lucked out	1	5	1	0	0	0	2
170707000395702272	Godddammmm golden state get yo shit together &gt;8O	1	5	1	0	0	0	2
156433274758115328	Watchin #BadGirlsClub fa the first time. Some of these girls aka Natalie are annoyin as hell. That voice smh, shut da hell up!!!	1	5	1	0	0	0	2
908251599285387264	<USER> Haha! (Actually I'm pissed as hell at UChicago, if Columbia has any alumni support you made the right call. )	0	4	2	1	0	0	2
836657729666224128	Very FIRST time buying a motor kit from AMAZON...what a fucking joke...this POS has consistently broken mount... <URL>	5	2	0	0	0	0	1
398665429432168449	I have completed the quest 'Build the Light Ho...' in the #Android game The Tribez. <URL> #androidgames, #gameinsight	0	0	5	3	0	0	3
321793337537490944	<USER> you're damn right I have! You know how it is though it gets frustrating when you know you're better than what you're doing	0	5	1	2	0	0	2
495079057923788800	You know I'm sick as fuck when I don't even really feel like smoking	1	5	2	0	0	0	2
596020828409466881	<USER> <USER> <USER> this is brilliant! It's so funny when boys get bitchy	0	2	1	3	2	0	3
24828367236	And girls bigger than me shouldn't be wearing short skirts and tube tobs. I'm a size 6 dammit and that shit looks terrible on me.	3	5	0	0	0	0	2
753976388005355521	<USER> you are not John Stewart .. you suck .. you ruined a great show .. Hopefully Trump wins and deports your worthless ass !!	5	1	2	0	0	0	1
935241205386039296	<USER> I just found The Fug Girls' recaps of this. I bet all those women are pissed.	1	3	3	1	0	0	2
10517796595	at the doctors with my son, his asthma is acting up. damn weather	0	7	1	0	0	0	2
834859877273067523	<USER> shit. That's not good.	0	8	0	0	0	0	2
698771219580002304	<USER> One of the best damn shows out there!	0	0	1	1	5	0	5
761291954311364609	holy fuck i need <URL>	0	1	1	2	1	2	2
727918542901923840	Since Randy! Since the big fucking unit! #Cubs #Arrieta #FuckYea #Up3-0AsWeSpeak <URL>	0	0	2	1	4	0	5
900884865809338368	<USER> <USER> Hell I would take him over stafford	0	0	1	5	1	0	4
532350690937819136	<USER> <USER> "it's Brittney bitch"- boys locker room	1	1	3	2	0	0	3
796042808788291584	<USER> you wont win dumb fuck. America doesnt need a racist running it. We already are great and we'll be better without you	4	3	0	0	0	0	1
692022102820413440	Someone go hiking with me, goddamnit	0	2	3	2	0	0	3
815680302467219456	2016 was a good year if only because I took a shit ton of good selfies	0	1	0	6	0	0	4
904790348425285633	<USER> She didn't have a plan for this "hoe" life. It never occurred to her that being a how runs the risk of being treated like one 🤷🏾‍♀️	3	2	2	0	0	0	2
263468642778353664	fuck bitches get money tat the motto lol	2	1	3	0	0	2	2
904238846715588608	<USER> <USER> People complain that he doesn't upload, but once he uploads, they still complain. Lighten up you ungrateful fucks	3	5	0	0	0	0	2
520326877161213953	*on the phone w/ bae* Me: why you so quiet? Him: no reason but, how old are you baby? Me: uh 19? Him: BITCH YOU GUESSED IT! WOO Me: 😑 bye	0	6	2	0	0	0	2
916368921539772416	<USER> FUUUUUUUUUUCK	3	4	1	0	0	0	2
256522771641794560	<USER> <USER> hmmm this could be a possibility. But that means YOUR ASS needs to come to milly asap	0	1	7	0	0	0	3
933462193290522625	<USER> Damn, but have been another 3-day deadline.	0	5	3	0	0	0	2
846834169988702209	Day 2 of Hell week done. Just really need to focus tonight and tomorrow for that biochem exam 😩	0	1	4	3	0	0	3
909273681947447297	the weirdest thing i did tonight wasn't pretending to suck a dick for a minute straight	1	3	4	0	0	0	3
463916950502903810	#pissed 💁 <USER> #ShitJamieSaysAtOneAM	1	4	2	0	0	1	2
1212825520	I crushed the penney's sale with cindy friday. Damn near got a whole wardrobe and spent 200 bucks including two new coats! Thanks for th ...	0	0	0	2	4	0	5
21919912473	I Rather Go To The Grave Then Be A BITCH Nigga	3	2	1	0	0	0	1
916822034436501504	Well. Fuck. There went the <USER> lead.	0	5	1	0	0	0	2
192809466901696512	<USER> are you sure you just sprained it? damn.	0	2	4	0	0	0	3
896267734220247040	#ATLMansionPoolParty AUGUST 20TH RENTED A LIT ASS MANSION🔥🔥 - INDOOR &amp; OUTDOOR EVENT - FREE FOOD - OPEN BAR😜 <URL> x10	0	0	3	2	1	0	3
937238806863929345	<USER> It was a shitty situation I just wish the fandom would realize how much damage recasting Dom will do	1	3	2	0	0	0	2
26346806240	FAIL WHALE??!!!! OMG I'M GOING TO KILL YOU MOBY DICK!!!!!!	2	3	1	0	0	0	2
236958964657561600	<USER> I was trying my best to keep my wrist still and not start whining like a little bitch lols	0	4	1	1	0	0	2
764098216493068288	I liked a <USER> video <URL> CL - Hello Bitches (Color Coded Han|Rom|Eng Lyrics) | by YankaT	0	1	2	2	0	1	3
934597036732710912	This Aggie asswhipping will now be interrupted with a crazy ass interview/infomercial for the ugliest shoe ever created by human hands.	2	4	1	0	1	0	2
921854827436617733	I added a video to a <USER> playlist <URL> AC/DC - Highway to Hell (from Live at River Plate)	0	0	6	2	0	0	3
927266725460172807	"Fuck an egg, man" "What????"	1	3	3	0	0	1	2
566851550178324481	Cuz I have no idea what the hell is going on	0	4	4	0	0	0	3
773381784729952257	Tenured teachers gave zero fucks #highschoolin5words <USER>	1	6	1	0	0	0	2
152475952138551296	A new Webcomic Hell is up! I don't have a problem, I can quit this game anytime I want... really! #skylanders <URL>	0	0	6	2	0	0	3
20830113850	What the HELL is social media in 2 min. <URL> [fantastic video]	0	2	6	0	0	0	3
930904582112399360	The amount of energy I expend trying to hide/block all the stupid fucking pyramid scheme/MLM shit my fb friends pos… <URL>	1	7	0	0	0	0	2
647182678635225088	This is a damn fine beer. - Drinking a Kentucky Ryed Chiquen by <USER> - <URL>	0	0	0	5	3	0	4
280522820243582976	<USER> those kids are cunts too	5	3	0	0	0	0	1
448578130195017729	I liked a <USER> video from <USER> <URL> MW3: *SOLO* TRIPLE MOAB ON DOWNTURN || Youtube &amp; IRL Shit	0	0	4	3	0	1	3
227592831806611457	Oh my god, #Warehouse13. Christ on a cracker, that was some epic television going down. Best <USER> premier I've seen to date.	0	0	0	2	6	0	5
397002571874713601	<USER> Isaac is a grown ass man! Loll at least he thinks so smh and Ethan?	1	4	3	0	0	0	2
488558454345572352	Histories a bitch. #JasonStackhouse #TrueBlood	0	5	3	0	0	0	2
450708243862413313	<USER> You only ever see the awesome trucks and street cleaners and such when nobody else is around it's such a damn shame	0	3	3	1	1	0	3
638855199713529856	<USER> hell no she's sucks compared to AJ Lee	1	7	0	0	0	0	2
519276172581306368	So tried of even trying. About ready to tell the world to kiss my ass.	2	6	0	0	0	0	2
409866253780541440	<USER> damn bro my hairs gonna be all Curley by then	0	3	5	0	0	0	3
701036379589971968	Flying the friendly skies. Super excited for this vacation. — traveling to Punta Cana, Dominican Republic from... <URL>	0	0	0	3	3	0	5
217900203049631744	Whoever invented school is an asshole. Making us go to school for 8 hours is a waste of my time.	2	4	0	0	0	0	2
106031929974988800	THIS is the weekend that im going to tell my boss to go to hell for good :D hope this works!! <URL>	2	4	0	0	0	0	2
198955070971318273	Fuck it. Let's just celebrate every country's holidays	1	2	1	2	0	0	3
578348343169941505	Lucious is gonna get his ass handed to him tonight. I see it coming. #Empire	0	4	2	0	0	0	2
406585725250191360	Seriously you piss me off and I want to move away.	3	3	0	0	0	0	2
28806646349	holy shit, i did not make it rain this hard,i can see a flood coming, im not going out	0	4	2	0	0	0	2
766246067033759744	Shoulda Stayed My Ass At Home	0	5	1	0	0	0	2
859726540862615552	<USER> <USER> Churt: noun - being a cunt to people who are hurting	2	3	1	0	0	0	2
622578449174110208	Riot sound checking at pub rock. Damn these guys sound great. This show will also be live-streamed at… <URL>	0	0	0	4	4	0	5
307237187945115648	<USER> Better be nigga lol	1	1	3	2	1	0	3
730578763910615041	😩😫 Poor me what the hell ever this guy is such trash #LittleWomenLA	2	6	0	0	0	0	2
933501191153242112	<USER> Some b*tch gave you the video for cash, don't act like you found it, she gave it to you. thats not an investigative journalist	3	5	0	0	0	0	2
502870673610784772	you would not believe the amazing shit people throw out	0	1	0	7	0	0	4
660152689540653056	{I decided as long as I was going to hell, I might as well do it thoroughly} <USER> The Vampire Diaries… <URL>	1	0	4	3	0	0	3
323048091102109697	<USER> The tales of someone supposedly being so smart saying shit so stupid. #tcot	1	6	1	0	0	0	2
853002674127720448	He actually used a bomb emoji the fuck	0	7	1	0	0	0	2
577808472	finally finished assignment number 1!! Holy shit!	0	0	1	6	1	0	4
553582183282376704	Den da teacher got us watchn s boring ass movie	0	6	1	0	0	0	2
896938177809702912	BENNY FUCKING BASEBALL!!!	2	2	1	2	0	0	2
480424298528534528	"Turn down for what?" Your husband, slut.	1	6	0	0	0	0	2
732296474067865600	Bison calf rescued in 'misguided' attempt is euthanized - You know what they say about the road to hell and goo... <URL>	0	6	1	0	0	0	2
466864180138500096	You always do shit without actually saying it. That's how.	1	4	2	0	0	0	2
28670778794844160	<USER> there better be a damn good segment on Keith Monday night.	0	1	5	1	0	0	3
141794300647313408	New favorite quote: "Hey dumbass. Yeah you in the tank."	0	4	2	1	0	0	2
879808842401538048	Damn awesome...👍👍 <URL>	0	0	0	5	2	0	4
373203146535079936	Alright this shakopee dude is being a dick to me so how about we kick their asses tonight please	2	3	1	1	0	0	2
498844858384400384	I know fans who have waited outside gyms for hours! The only difference with <USER> is she talked shit to Orton's ho.	0	5	3	0	0	0	2
344935460176527361	Don't fight that good shit in your ear, now let me blow your mind	0	1	0	6	1	0	4
70202730433622017	<USER> FUCK STEVE HARVEY rather watch OF on BET rather than his BS	3	5	0	0	0	0	2
484537116320223232	<USER> yep it does! If I didn't know better I'd think some1 was making this shit up :-( Too much going on at same time makes me tired!	0	5	3	0	0	0	2
484879576888143872	Fuck Facebook. Did I do that right?	1	7	0	0	0	0	2
562850107998355457	<USER> <USER> Woman's got a point. He's buying and holding. A sure fire way to lose your ass in crypto.	0	3	4	1	0	0	3
462307091047526400	<USER> hell Yeah!!!	0	0	0	6	2	0	4
461496799098699776	So over this Donald Sterling crap. Guy is a racist prick stop giving him attention for it. #idiotsareeverywhere #attentionwhores #FURacism	3	5	0	0	0	0	2
554153094918205441	#ViggleTV makes watching Jackass Presents: Bad Grandpa .5 more rewarding. I'm earning great rewards and playing along with Viggle games.	0	0	0	7	1	0	4
3394629108	Ohhh that chick just told Gordan Ramsey fuck you! Fight fight!!	0	4	1	0	2	0	2
761415082857213952	Can't buy myself shit in this house cause someone will fucking eat it 😒	3	4	0	0	0	0	2
552700429310910465	Tomorrow's gonna be a bitch #FDOC	3	4	0	0	0	0	2
768930022623096832	I call bullshit. <URL>	2	5	0	0	0	0	2
611829180477644800	how to grow the fuck up - veux3: Home what the hell is a mortgage? first apartment essentials checklist how... <URL>	0	4	2	1	0	0	2
812258018792378368	Although you are busy attending social events and spreading ho... More for Pisces <URL>	0	3	3	1	0	0	3
538557347900448768	<USER> She is pissed... 😥 <URL> the current mood of the fierce four group chat 😂	0	6	1	0	0	0	2
381880890348929024	"Damn all you ever do is work girl!" ~ Princess and the Frog Tiana's friend	0	3	4	0	0	0	3
313093742427004929	Tall Nut: NO YOU WILL NOT GET TO MY PLANT FRIENDS, ZOMBIE CUNTS	4	3	0	0	0	0	1
427344536809918464	Hermoine just stole all of our shit! #dannymcbride #thisistheend	2	5	0	0	0	0	2
253117737675673600	Fighting Like Hell on LIVESTRONG Day <URL> via <USER>	0	0	2	4	2	0	4
355854885931073536	<USER> lol you're right . Non - spelling asses.	0	6	2	0	0	0	2
795697437914632192	<USER> <USER> ofy looks sick. Is it bad my first thought was "pls don't fuck this up"?	0	6	1	1	0	0	2
839790141384220672	You should get a fax number for your small business - what the hell did I just read!? <URL>	0	5	3	0	0	0	2
317094448137916417	#Dancersloveitwhen they take off their pointe shoes and gag the teacher. Mwahah payback bitch	1	6	1	0	0	0	2
798414027810603008	like how do people come up with this shit lmao <URL>	0	4	3	1	0	0	2
766859342444240896	<USER> I'm pissed	1	7	0	0	0	0	2
3970280707	<USER> Yeah. It pissed me off!	2	6	0	0	0	0	2
198557688140017668	Idk how NSYNC, bsb, NKOTB or J5 lost to the likes of these westlife ppl. Who the hell voted against the Beatles?! Fore shame #battleboybands	2	6	0	0	0	0	2
829864281931931648	there is always no damn mayonnaise in this damn house dammit	1	6	1	0	0	0	2
834168895246389248	#timeless Blow up Rittenhouse or let them be dicks for another 63 years and let Emma ruin everything. Nice job ruining it all, Lucy.	3	4	1	0	0	0	2
437619787280437248	<USER> <USER> enough. It's cool she showed her boob to a gay guy I guess but this other shit is out of hand &amp; unnecessary.	2	6	0	0	0	0	2
4864755270	<USER> wait what you're at home? how the hell are you at home	0	3	5	0	0	0	3
754780849623568384	<USER> Nope. Dick York Thrawn was the best.	0	0	0	7	1	0	4
461229541545885696	Fuuuuuuck I never turned in my paper on GS after turning in a hard copy 😧	0	8	0	0	0	0	2
284871122044985345	if your girlfriend starts deciding who and who can't you be friends with its time to cut that bitch off #realtalk	0	5	3	0	0	0	2
591004146519646209	it's almost time for the baddest bitches to link up yall ready? #bblu3	0	0	1	6	1	0	4
805498995909029888	Only played 7 games this Weekend League and can't be bothered to play the rest..everything is so damn off.	0	7	1	0	0	0	2
697453498946842626	Dick so big is like a foot in your mouth 😂😂😂 #GhanaEndsChildMarriage	1	3	1	3	0	0	3
129691297832378369	life sucks when b&n calls for ur orientation on friday and u wont be back till monday fuck	0	8	0	0	0	0	2
128906874874638336	They're fuckin' they're fuckin' they're fuckin' in front of me!!! XD	1	4	2	0	1	0	2
685661851473063936	<USER> <USER> Parents right down the road, SEC, and avoids shitty fucking weather.	0	5	2	1	0	0	2
706873491379789824	<USER> <USER> hell ya!!!!!	0	0	1	4	3	0	4
689974303794806788	Wow...I haven't watched Wheel of Fortune in a long time but has Pat Sajak always been a major ass?	0	7	1	0	0	0	2
245912878153084928	If your Lipshitz, what does your arse do? Lol <USER>	0	3	3	1	0	1	2
19888059490	so fucking original	0	5	1	1	0	0	2
25362171391	SARA SIDLE CLOCKED A BITCH!!!!!!!!!!! GO YOU GO GIRL!!!!!	0	0	1	6	0	0	4
219336846822486016	<USER> Who the fuck tells the whole world!?	3	4	0	0	0	0	2
596667197012873217	<USER> betch bye	0	6	1	0	0	0	2
893392548185624576	99% sure I just heard gun shots. Shit who wants my stuff	0	6	1	0	0	0	2
872603058571808768	<USER> touche. but my shit isn't like poetry for poets	0	1	6	0	0	0	3
636737985669660672	<USER> I just noticed your tattoo! Damn, I love that.	0	0	0	1	5	0	5
789434099358396416	Life is just too damn short to come to a job every day where people are either late, rude, or throw coffee on you.	1	4	1	0	0	0	2
938675065889198080	Ugh I reserved at a protest but forgot the time is 5:00 am in the fucking morning	0	4	2	0	0	0	2
408928756536197120	<USER> Stop thinking about what you fucked up and try doing something to change it.”	0	1	3	2	0	0	3
585314322240405504	Overall I was pleased with today's season opener. #Klubot threw a hell of a game. I love pitcher's dual.	0	0	0	5	1	0	4
528346762692796416	<USER> Hold on a sec, I'm searching for a f*ck to give” <USER>	0	6	0	0	0	0	2
342484546048114689	<USER> <USER> fucking stuntman! "Over the Truck" gogo	0	1	3	1	0	1	3
668621680554745856	<USER> Spencer Spencer what the hell u doin u dumb ass	0	5	1	0	0	0	2
696508717899116544	Jay Z is going to be so pissed that his wife is dancing with a 12 year old girl.	0	3	3	0	0	0	3
432720447713460224	Out the back door, goddamn, but I love her anyway	0	1	3	3	0	0	3
393859720672342016	<USER> damn that's rough.	1	3	3	0	0	0	2
607753321340923904	<USER> it's the microwave from hell...	1	6	0	0	0	0	2
394673483529342976	<USER> We haven't seen an end to a WS game like that, either.” This shit is bananas. #WorldSeries	0	0	5	2	0	0	3
258088825463644161	<USER> I'm sure as hell gonna try!	0	0	2	4	1	0	4
356768775502176257	Ugh I'm gonna be thinking about this bitch all day.	1	4	2	0	0	0	2
692397841365483523	Owww fuck! I did not know no if you cover your ironing board in aluminum foil. you will iron clothe much faster <URL>	1	2	3	1	0	0	2
438872497350406144	<USER> lol, yesss that's me 😩 fuck it 👐😂	0	2	4	1	0	0	3
230783437471105024	<USER> the Jose Canseco too broke to even buy the dog shit taco	2	4	1	0	0	0	2
593585692992757761	Heh you! YES YOU THE ONE READING THIS , Get off twitter, get your ass over to my FIRST live stream right now! <URL> #GTAV	0	0	4	1	1	1	3
427625024585859072	<USER> I told you I'm not watching the #GRAMMYs Hint, hint... <USER> wears a crazy outfit and <USER> wins. Same shit, new year	0	6	1	0	0	0	2
6150143153	Remind me not to piss off Tiger Woods' wife.	0	2	5	0	0	0	3
372909056282746880	What's the point in coming home if ur gonna keep being on that shit!!	1	5	1	0	0	0	2
160564678588768256	If you say the word "escort" one more damn time...	0	6	1	0	0	0	2
582719716768124928	If you want to conserve water, just shit in the shower! #Protip #EarthDay #environmentaljournalism #cleanwaterforall	0	1	4	2	0	0	3
303998101067280384	<USER> Awe shit, daddy's gonna be pissed #notthecar 😫💥🚙” Henry and I are prepared to take full responsibility	0	6	1	0	0	0	2
1395706927	<USER> No tattoo yet but I'm going to get a daisy on my ass so when I'm old and a nurse is taking care of me, they'll get a good laugh	0	0	2	5	0	0	4
39794062357823488	And another damn winter weather advisory	0	7	0	0	0	0	2
419968679296520192	Whole day went to hell when we didn't go to #TiltedKilt for lunch #Cranky #Boobies	1	6	0	0	0	0	2
791509157685886976	Damn been forever since i been active it would seem. how is everyone?	0	2	4	1	0	0	3
783847130028838912	Blondie with the shades thinks she is hot shit but she looks stupid, really dumb, i'd be embarrassedbeto sit next to her #toddlersandtiaras	3	4	0	0	0	0	2
123220015011987456	Wish this damn helicopter would get away from my house. About to crap myself.	1	6	0	0	0	0	2
876637013012860930	Virginia great acting ass just decided to have a new plan. I will say Roller had the most ratchet funeral eva <USER>	0	2	2	3	0	0	3
499335098727006208	watching nightmare on elm street, and I'd be doing meth or acid if I were those kids, bitch I'm not gonna sleep with a psycho after me!	1	3	2	1	0	0	2
210359660241358848	<USER> the trailer is like 90% classical music, asshat	0	7	0	0	0	0	2
370292103886016512	I'm paranoid as hell. I no longer think females follow me cuz they love my tweets 😐.	0	5	1	1	0	0	2
613760660661518337	I could fuck with you for infinity	0	4	1	2	0	0	2
140928502437392384	Fair warning to tonight's coworkers: if it's anything like last night, stay the bloody hell outta my way. That is all.	1	6	0	0	0	0	2
172611573964210176	<USER> You are beautiful and strong inside and out. And remember, as a wise woman once said, "despression is a lying bastard."	0	0	1	4	2	0	4
790388092989562880	<USER> at least they respect themselves enough not to repeatedly defend a whiny little bitch like Justin who clearly hates his fans.	1	4	1	1	0	0	2
382673608469798912	To Hell and everywhere inbetween.	1	5	1	0	0	0	2
706651631916597248	Notice she doesn't promise a damn thing #DebateWithBernie #DemDebate	0	6	2	0	0	0	2
504492058535817216	<USER> is a bitch. <USER> could've taken her....easily. #BIP	1	6	1	0	0	0	2
540779273209270272	<USER> like what the FUCK. none of this shit happened before I watched freakshow 🆘🆘🆘	2	6	0	0	0	0	2
520610584837251072	<USER> Help a nigga out and hop off ma dick” lmao this is gold 👌	0	4	2	2	0	0	2
480833993542086656	Pissed...	0	8	0	0	0	0	2
1435038029	How the hell do i get hutchinson radio stations in wellington? ~Renee	0	0	8	0	0	0	3
352762574628073472	My boss isn't going to be here 4th of July. She has a LIFE unlike you people. Fuck you	0	8	0	0	0	0	2
230756290668937216	<USER> I'm going to have Chick-Fil-A for dinner and Ben &amp; Jerry's for dessert. That should piss everyone off.	0	4	2	2	0	0	2
365639780794507265	"Send me a picture of your dick on some furniture"	1	2	5	0	0	0	3
731349957312008192	"Sometimes bitches need a driver to the forehead." -B Collison	1	5	0	0	0	0	2
16746875309	<USER> Just want you to know that I think RY has their head up their collective ass. You're a great guy and deserve better than this.	0	3	1	2	0	0	2
208762656428011520	<USER> come hang with me Chris and Dane! And fix your damn phone	0	0	1	5	0	0	4
544669016896184321	<USER> Anyone want a Jimmy Graham Cracker? Ha #PaniniWildCard <URL>	0	1	4	1	0	0	3
880842145460101120	<USER> Thought this was the new one at first and was like, "damn, he really can't get over that trip!" Haha. Also, I'm very jealous.	0	0	2	4	0	0	4
874474063510487040	<USER> fuck outta here. he wishy washy 🙄	0	6	0	0	0	0	2
886780520172056576	<USER> <USER> <USER> <USER> Her dumb ass y'all sure she graduated cause she bout dumb as shit	4	2	0	0	0	0	1
441312402291064832	<USER> but then again, why even let folks know that it's late? I may look like an attention whore now that I think about it	0	4	2	0	0	0	2
944356047514492928	<USER> <USER> <USER> <USER> <USER> That's sad. I guess some dumb ass screwed that one up for… <URL>	0	6	0	0	0	0	2
937755553492856832	<USER> bitch you live in silent hill?	0	3	4	0	0	0	3
353909622010159106	Sending risky texts and then shitting your pants after	0	2	5	0	0	0	3
444727324991557632	Jwoww has a black belt and she's a badass bitch. How can I get like that??? I guess I could start by growing a foot. #shortgirlproblems	0	0	6	1	0	0	3
875103425662377984	Tragic....but what the hell is an "assault pistol"? Gunman kills 3, self at San Francisco UPS facility <URL> via <USER>	0	5	2	0	0	0	2
1134799505	Hell Yeah i got to switch shifts sat so i get to see NST! &lt;:)Cullen:)&gt;	0	0	1	3	3	0	2
624324444681404416	<USER> <USER> I was innocently scrolling through Twitter and I see something about it being my job to fuck you	0	3	4	0	0	0	3
838961385845444610	WHAT???????? He is stupid. He is Dumb. He is a JACKASS of the highest Degree. <URL>	4	3	0	0	0	0	1
873159758454370305	<USER> <USER> Izzy realises she should have put Tomas in the Fade. Izzy is a damn fool!	0	7	0	0	0	0	2
496034417102430208	<USER> hahaha lit. And I hate everyone who has convos on twitter. Guess we're basic bitches now	0	5	1	1	0	0	2
253242543075106816	Sooo not in the mood for the bullshit...	3	4	0	0	0	0	2
840078961774227460	Will resume stream tom. I finally feel better! and guess what... it's fucked up friday..!!! w00t	0	1	1	4	1	0	4
547495521439711233	Already feels like Christmas. Impossible to get any work done at this point. Ho ho ho!	0	0	1	5	1	0	4
234201214483574786	<USER> that was in response to 99 problems...bacon 🐷 in the fridge bitch cook it or you'll have another problem lol 😘	0	4	2	1	0	0	2
377927905709678592	That was one bad ass rainbow.	0	0	1	5	1	0	4
472235421062410241	bitches running wild	1	2	2	2	0	0	3
763583313563021312	Paulie is losing it because Natalie is calling him out on his shit #bb18 <URL>	0	4	3	0	0	0	2
879005468827549697	Omg this is definitely Jon when I bitch about people 😂 <URL>	0	4	2	1	0	0	2
392709271324205056	This bitch fucked up my eyebrows	1	6	0	0	0	0	2
771386091077308416	Annapolis police used #stingray in case of delivery person robbed of 15 chicken wings &amp; 3 subs. Emergency my ass. <URL>	0	7	0	0	0	0	2
80395183027535872	i fuckin suck at sewing, i need sewing lessons	2	5	0	0	0	0	2
470000196156268544	Fuck california mannn the traffics so terrible i spent half my trip in the car	4	3	0	0	0	0	1
547823886763823104	<USER> What happened to Shane's video !? Why??? It's a damn parody!	0	3	4	0	0	0	3
817127232845987840	That was a shitty ending OMFG	3	4	0	0	0	0	2
258416387423354880	<USER> unfortunately Obama is a fucking moron	3	4	0	0	0	0	2
558480435576340481	<USER> me: seriously though its time to pull my shit together me 7 months later: seriously though its time to pull my shit together	0	7	0	0	0	0	2
478655059740200960	My time as a dept assistant is complete: I have been told to "fuck off motherfucher" by a stranger in response to a form email I sent.	0	5	2	0	0	0	2
370232354612072448	<USER> Do not give the slightest fuck." Nope!	0	5	2	0	0	0	2
756169736027672576	Who cares? How the hell is she too beautiful 2 b 1st lady? U kill me every time u say that dumb stuff <URL>	1	5	1	0	0	0	2
106574207344852992	<USER> Found you :P (617): just gave a yankee's fan wrong directions to Fenway....welcome to boston asshole <URL>	0	5	0	1	0	0	2
347939136755339265	The news is over hell yeah	0	2	0	4	0	0	4
808008571006963715	<USER> <USER> <USER> damn, not a good look	0	6	0	0	0	0	2
202925472353501184	That's as bad as kit Kats having open here directions <USER> Who the hell only eats 3 blocks? <URL>	0	5	1	0	0	0	2
125258198352539649	Late check in.... Posting it just to piss off <USER> <USER> Governor's football fields w/ <USER> <URL>	0	6	0	0	0	0	2
131211853027229696	fuuuuuuck there was something that i need to do tomorrow. but i cant remember. EITHER let me remember everything OR forget EVERYTHING now	0	6	0	0	0	0	2
297934445900615680	This shit ain't for lames.	0	5	0	1	0	0	2
377649982037565440	That sign about the 24-hour dunkin donuts was a lie #pissed	0	6	0	0	0	0	2
326595806415159296	Im tired of Mumford and his fucking sons.	0	6	0	0	0	0	2
906335763956199425	<USER> I'm watching IT. I FUCKING T. IT.	1	2	2	1	0	0	2
123043505303068672	<USER> boo berrys the shit	0	0	1	2	2	0	2
275091008532934657	<USER> I'm sorry I can be a bit bitchy sometimes	0	1	3	1	0	0	3
900789008443289604	<USER> <USER> My theory is this nanny has been paid by Max to make Jack's life hell.	0	3	2	0	0	0	2
204968488924753920	<USER> that happens at my job, every damn 10 seconds -_-	0	3	2	0	0	0	2
624964605681340416	<USER> <USER> Then you would be like everyone else. Keep kicking ass. Those who flood our TL with crap will be unfollowed!	0	1	1	3	0	0	4
281068025401192448	<USER> the next mentally ill person who wants to do something evil will only try to top this sick bastard. Vicious circle.	2	3	0	0	0	0	2
914706747885047808	I'm proud as an American that I have the right to tell <USER> to go fuck himself!	1	3	0	1	0	0	2
242761947819425792	Finna Get This Spanish Translator App ......Cause I Be All Fucked Up In Spanish Class	0	2	2	1	0	0	3
580869155676561408	Cold my ass, he's dead. We killed it. We killed it! F you! #FMOFTremors	1	2	2	0	0	0	2
383565569674313728	Positive review of WITHIN THE DARKNESS -- pretty damn exciting! <URL>	0	0	0	6	3	0	4
810593277237936128	i heard loyalty is everything &amp; shit but where she <USER> i swear to god i never seen that bitch	0	8	1	0	0	0	2
536322722637553665	it's not even 8 and Danielle is already so fucked up 😂😂😭😂	0	5	4	0	0	0	2
494254253465038849	it amazes me how fuckin immature people can be. get over it it's been over 5 years.	2	7	0	0	0	0	2
354156774317764608	<USER> that sucks, I'm not tired either and brads pissed haha he's telling me to get off my phone and close my eyes #sleepisfortheweak?	0	3	6	0	0	0	3
212233827639230466	Angelina Jolie is a bad bitch	0	1	0	7	1	0	4
780594238258024448	#debatenight If the ass drinks anymore water, he's gonna float off the stage.	0	6	3	0	0	0	2
137472926541819904	<USER> so my bro is on twitter now&gt;?! follow me bitch!	0	1	6	1	1	0	3
